start_node,end_node,bikes per hour
366450290,1497312735,3645.0
366450290,1833407692,715.0
366450290,5767156750,5156.0
366450290,4609087192,3471.0
366450290,2269043922,2256.0
366450290,1628403495,3504.0
366450290,2934006870,5156.0
366450290,4594765218,3504.0
366450290,411925696,3178.0
366450290,366419728,541.0
366450290,2269043923,2256.0
366450290,366460317,5156.0
366450290,4068007613,5156.0
366450290,1672907088,541.0
366450290,2231246173,541.0
366450290,2233449865,541.0
366450290,2159586691,3504.0
366450290,411923488,3455.0
366450290,2081881127,541.0
366450290,4440176377,2256.0
366450290,1997154748,3504.0
366450290,5045757162,3504.0
366450290,2211350099,3504.0
366450290,3887838914,3178.0
366450290,1540694692,3504.0
366450290,729523364,541.0
366450290,4646816752,3178.0
366450290,5797843854,799.0
366450290,366456369,3504.0
366450290,5748108677,3192.0
366450290,5757541611,5156.0
366450290,2408534557,5156.0
366450290,2302073750,3504.0
366450290,5043145855,4938.0
366450290,696627474,5156.0
366450290,4875814765,541.0
366450290,6205235785,3661.0
366450290,2034589362,2445.0
366450290,411925910,5156.0
366450290,1929546274,4464.0
366450290,4535195806,5156.0
366450290,1774952214,5156.0
366450290,2156216413,1269.0
366450290,411918853,3504.0
366450290,4944096836,3080.0
366450290,4944096831,1844.0
366450290,2081355030,5156.0
366450290,366455474,4787.0
366450290,5802888801,4204.0
366450290,5758130729,5156.0
366450290,5765007168,541.0
366450290,3167001368,3504.0
366450290,411926201,3504.0
366450290,1757008359,1703.0
366450290,3771416308,541.0
366450290,5762711578,5156.0
366450290,3168120093,3504.0
366450290,5778300411,3504.0
366450290,3166179577,3504.0
366450290,2942889544,5156.0
366450290,3242683103,5156.0
366450290,5003306325,5529.0
366450290,5307203576,3068.0
366450290,1769456883,2703.0
366450290,2262762755,5529.0
366450290,1793489511,826.0
366450290,4010973001,3068.0
366450290,366478800,2344.0
366450290,411919193,3504.0
366450290,411918558,2792.0
366450290,5763168797,3504.0
366450290,411926498,3068.0
366450290,701738629,2479.0
366450290,1226517290,3504.0
366450290,4613083209,4121.0
366450290,366403574,5156.0
366450290,366432328,3504.0
366450290,2091954845,5156.0
366450290,2131959234,3504.0
366450290,2937728604,1269.0
366450290,3178952974,3504.0
366450290,366406615,1146.0
366450290,4275271701,3335.0
366450290,4603175867,3068.0
366450290,366457722,5156.0
366450290,5742825828,829.0
366450290,2081880939,541.0
366450290,2296695354,3504.0
366450290,2922948272,5156.0
366450290,366404948,5156.0
366450290,2209479552,1864.0
366450290,411917829,541.0
366450290,5772101028,3504.0
366450290,5778688792,5156.0
366450290,4945688766,1146.0
366450290,2211007482,1269.0
366450290,3700940984,1844.0
366450290,1769173927,2445.0
366450290,366437635,5156.0
366450290,6022345185,5156.0
366450290,2034589357,3068.0
366450290,1497312775,5156.0
366450290,411918857,2792.0
366450290,366373003,829.0
366450290,5738265715,377.0
366450290,3338165653,3335.0
366450290,2036083088,3068.0
366450290,4597283194,3504.0
366450290,411925950,541.0
366450290,5467207443,3504.0
366450290,5778421275,3504.0
366450290,5773400692,5156.0
366450290,3152632052,5156.0
366450290,366398306,826.0
366450290,5758130724,5156.0
366450290,2621185492,1886.0
366450290,4650010744,3504.0
366450290,737199274,403.0
366450290,1958801416,1146.0
366450290,676035155,1146.0
366450290,411919364,541.0
366450290,4944096827,4639.0
366450290,2325332286,1146.0
366450290,1996654342,3504.0
366450290,5772101044,541.0
366450290,2915456724,826.0
366450290,2934599680,826.0
366450290,5467207473,5156.0
366450290,411926069,2445.0
366450290,2072605232,5156.0
366450290,3168357169,2359.0
366450290,411917952,2479.0
366450290,3110867005,1146.0
366450290,5762825444,541.0
366450290,1497312730,3645.0
366450290,4640689702,3504.0
366450290,4945643893,4077.0
366450290,3342113686,1146.0
366450290,1996655551,3471.0
366450290,676548643,5156.0
366450290,3141309629,5156.0
366450290,5762755207,4787.0
366450290,411926412,3504.0
366450290,5742463935,1146.0
366450290,2030639570,1916.0
366450290,4620312299,3504.0
366450290,1769173809,2445.0
366450290,1997154284,3504.0
366450290,5307221672,2445.0
366450290,2469697625,5156.0
366450290,411926606,3504.0
366450290,729523405,5156.0
366450290,2946995066,1146.0
366450290,411926632,3504.0
366450290,5893932269,5156.0
366450290,925126918,3068.0
366450290,366401737,3504.0
366450290,2022539301,5156.0
366450290,4068031141,1146.0
366450290,366414108,1146.0
366450290,5778360128,2479.0
366450290,1802527565,3272.0
366450290,5057828620,5156.0
366450290,5738097219,541.0
366450290,5764789632,3455.0
366450290,1769173902,2445.0
366450290,1765166516,5156.0
366450290,4597281310,541.0
366450290,411926624,3504.0
366450290,411925946,3504.0
366450290,411918528,541.0
366450290,2079964847,3126.0
366450290,3285275354,541.0
366450290,366464065,4265.0
366450290,5740162446,377.0
366450290,2028465941,3068.0
366450290,3342113628,1146.0
366450290,4875814748,3504.0
366455474,5762755207,5603.0
366455474,411926632,3504.0
366455474,5738097219,3030.0
366455474,3178952974,4787.0
366455474,4875814748,1816.0
366455474,925126918,4787.0
366455474,366406615,1146.0
366455474,411918528,696.0
366455474,2079964847,4787.0
366455474,2028465941,2112.0
366455474,366464065,2007.0
366455474,411925946,4787.0
366455474,5740162446,1962.0
366455474,366419728,4787.0
366455474,3110867005,1146.0
366455474,1628403495,3527.0
366455474,4640689702,4787.0
366455474,2934006870,3158.0
366455474,4594765218,3504.0
366455474,411925696,3504.0
366455474,2269043922,2217.0
366455474,4609087192,3471.0
366455474,5767156750,4787.0
366455474,1833407692,2036.0
366455474,1757008359,3192.0
366455474,2091954845,4787.0
366455474,5772101044,2187.0
366455474,2937728604,3504.0
366455474,366414108,1146.0
366455474,1765166516,3455.0
366455474,1497312730,3645.0
366455474,3342113628,1146.0
366455474,3342113686,1146.0
366455474,1996655551,3504.0
366455474,3141309629,4787.0
366455474,2946995066,1146.0
366455474,5742463935,1146.0
366455474,2030639570,820.0
366455474,4620312299,3504.0
366455474,1769173809,4787.0
366455474,5307221672,2445.0
366455474,729523405,4787.0
366455474,411926606,696.0
366455474,2469697625,3455.0
366455474,5893932269,5762.0
366455474,5762825444,1301.0
366455474,411926412,4787.0
366455474,2922948272,5361.0
366455474,4597281310,696.0
366455474,4603175867,4787.0
366455474,366404948,3504.0
366455474,2296695354,4787.0
366455474,2036083088,4787.0
366455474,2081880939,4787.0
366455474,4597283194,4787.0
366455474,5742825828,820.0
366455474,411925950,696.0
366455474,5467207443,4787.0
366455474,5778421275,2703.0
366455474,3152632052,4787.0
366455474,411926069,2445.0
366455474,411919364,3958.0
366455474,1996654342,4787.0
366455474,2915456724,1222.0
366455474,2934599680,3527.0
366455474,5467207473,4787.0
366455474,3338165653,4264.0
366455474,366457722,1521.0
366455474,2209479552,1703.0
366455474,4275271701,3335.0
366455474,2269043923,2552.0
366455474,5738265715,2036.0
366455474,4650010744,3504.0
366455474,3168357169,1521.0
366455474,411917829,4787.0
366455474,3285275354,696.0
366455474,411918857,2792.0
366455474,5802888801,4016.0
366455474,1769173902,4787.0
366455474,5764789632,3504.0
366455474,411926624,4787.0
366455474,5057828620,3504.0
366455474,1802527565,799.0
366455474,5778360128,2479.0
366455474,4068031141,1146.0
366455474,2022539301,4787.0
366455474,366401737,2187.0
366455474,1997154284,3504.0
366455474,2072605232,4787.0
366455474,366373003,820.0
366455474,1497312775,4787.0
366455474,2034589357,4787.0
366455474,6022345185,3158.0
366455474,366437635,4787.0
366455474,1769173927,4787.0
366455474,3700940984,3030.0
366455474,5758130724,3455.0
366455474,2211007482,1269.0
366455474,4945688766,1146.0
366455474,5778688792,3158.0
366455474,366398306,3527.0
366455474,5772101028,3504.0
366455474,5773400692,4787.0
366455474,411917952,2479.0
366455474,4068007613,1146.0
366455474,4613083209,3455.0
366455474,366432328,3921.0
366455474,1793489511,3504.0
366455474,2262762755,4787.0
366455474,1769456883,2703.0
366455474,5307203576,2792.0
366455474,5003306325,4787.0
366455474,3242683103,6056.0
366455474,2942889544,5762.0
366455474,3166179577,4787.0
366455474,5778300411,3504.0
366455474,4010973001,4787.0
366455474,3168120093,4787.0
366455474,3771416308,4787.0
366455474,729523364,4787.0
366455474,4646816752,3504.0
366455474,2156216413,1269.0
366455474,1540694692,4246.0
366455474,2211350099,4787.0
366455474,2214122074,1703.0
366455474,3830454074,4787.0
366455474,2131959234,3504.0
366455474,5762711578,3455.0
366455474,366478800,1746.0
366455474,411919193,2792.0
366455474,411918558,2792.0
366455474,696627474,3475.0
366455474,2302073750,3504.0
366455474,2408534557,3475.0
366455474,5043145855,3063.0
366455474,5758130729,3455.0
366455474,4535195806,3405.0
366455474,5757541611,4787.0
366455474,5748108677,3192.0
366455474,366456369,3158.0
366455474,5797843854,799.0
366455474,2034589362,4787.0
366455474,5765007168,4787.0
366455474,3167001368,4787.0
366455474,411926201,4787.0
366455474,366403574,4787.0
366455474,1774952214,4787.0
366455474,676035155,1146.0
366455474,1226517290,3504.0
366455474,701738629,2479.0
366455474,411926498,4787.0
366455474,5763168797,3504.0
366455474,2077773901,4787.0
366455474,1929546274,4745.0
366455474,1958801416,1146.0
366455474,3385404221,2036.0
366455474,366460317,3158.0
366455474,676548643,4787.0
366455474,737199274,6589.0
366455474,1497312735,3645.0
366455474,3806810443,4787.0
366455474,366449378,4787.0
366455474,5045757162,3504.0
366455474,1997154748,3504.0
366455474,4440176377,2630.0
366455474,4945643893,3827.0
366455474,2081881127,4787.0
366455474,411923488,3455.0
366455474,2159586691,3756.0
366455474,2233449865,2187.0
366455474,2081355030,4787.0
366455474,2621185492,4787.0
366455474,2231246173,696.0
366455474,1672907088,1301.0
366455474,3887838914,1816.0
366455474,4944096827,3515.0
366455474,6205235785,4495.0
366455474,4875814765,4787.0
366455474,366439908,4787.0
366455474,2353073491,2218.0
366455474,5733301047,4787.0
366455474,2021899492,4787.0
366455474,5762619761,2967.0
366455474,5716917501,3019.0
366455474,5006654050,3272.0
366455474,4202267655,4787.0
366455474,366450290,4787.0
366455474,5767341919,6589.0
366455474,411918853,4787.0
366455474,2084677921,3126.0
366455474,2212446493,799.0
366455474,411925910,3455.0
366455474,4944096831,3030.0
366455474,5763293916,4787.0
366455474,3758592340,2187.0
366455474,4944096836,3234.0
366455474,5783301728,4787.0
366455474,5806378066,4787.0
366455474,366464950,4787.0
366455474,1835411287,2036.0
366455474,4068017784,1146.0
366455474,3116773942,1146.0
366455474,2325332286,1146.0
366456369,411926412,3759.0
366456369,1769173809,1876.0
366456369,5742463935,2802.0
366456369,2030639570,1916.0
366456369,3141309629,3158.0
366456369,5307221672,2445.0
366456369,3110867005,3465.0
366456369,1497312730,1947.0
366456369,4640689702,3017.0
366456369,5893932269,3504.0
366456369,6205235785,3642.0
366456369,2469697625,5231.0
366456369,411926606,4403.0
366456369,4620312299,5231.0
366456369,729523405,4403.0
366456369,2946995066,1146.0
366456369,1996655551,3471.0
366456369,2922948272,3504.0
366456369,5762825444,1816.0
366456369,2036083088,3068.0
366456369,4603175867,3068.0
366456369,411917952,2479.0
366456369,4944096836,4819.0
366456369,5773400692,3158.0
366456369,366398306,826.0
366456369,5758130724,4403.0
366456369,2621185492,1886.0
366456369,737199274,3158.0
366456369,1958801416,1146.0
366456369,676035155,3465.0
366456369,2325332286,2077.0
366456369,676548643,4403.0
366456369,3806810443,3405.0
366456369,1929546274,4215.0
366456369,2214122074,755.0
366456369,2211350099,4266.0
366456369,1540694692,417.0
366456369,366432328,3921.0
366456369,4597283194,3759.0
366456369,411925950,3759.0
366456369,5467207443,3759.0
366456369,5778421275,3759.0
366456369,3385404221,377.0
366456369,2077773901,3405.0
366456369,2131959234,3017.0
366456369,3342113686,1146.0
366456369,366457722,4914.0
366456369,3168357169,4914.0
366456369,4275271701,4264.0
366456369,366406615,1146.0
366456369,3178952974,3759.0
366456369,4646816752,3504.0
366456369,2209479552,755.0
366456369,4650010744,3017.0
366456369,3338165653,4264.0
366456369,5467207473,3405.0
366456369,2934599680,826.0
366456369,2915456724,826.0
366456369,1996654342,4266.0
366456369,411919364,3158.0
366456369,411926069,2445.0
366456369,3152632052,3405.0
366456369,5738265715,377.0
366456369,5733301047,4403.0
366456369,729523364,4403.0
366456369,5762711578,3759.0
366456369,5797843854,5018.0
366456369,5748108677,3192.0
366456369,5757541611,3504.0
366456369,5043145855,3917.0
366456369,2408534557,696.0
366456369,2302073750,5231.0
366456369,696627474,3158.0
366456369,4875814765,3405.0
366456369,411925910,3759.0
366456369,5758130729,4403.0
366456369,4535195806,3504.0
366456369,1774952214,3405.0
366456369,2156216413,1269.0
366456369,411918853,4403.0
366456369,4944096831,1844.0
366456369,2081355030,3126.0
366456369,366455474,3158.0
366456369,4945643893,4513.0
366456369,4944096827,4405.0
366456369,2034589362,4266.0
366456369,5765007168,2187.0
366456369,3167001368,4403.0
366456369,411926201,3759.0
366456369,3168120093,4403.0
366456369,5778300411,4403.0
366456369,3166179577,3759.0
366456369,2942889544,3504.0
366456369,3242683103,3158.0
366456369,5003306325,3504.0
366456369,5307203576,3017.0
366456369,1769456883,2703.0
366456369,2262762755,4262.0
366456369,3771416308,3405.0
366456369,1793489511,826.0
366456369,366478800,2344.0
366456369,411919193,3759.0
366456369,411918558,2792.0
366456369,5763168797,3759.0
366456369,411926498,3068.0
366456369,701738629,2479.0
366456369,1226517290,3759.0
366456369,4613083209,4266.0
366456369,366403574,4403.0
366456369,4010973001,3068.0
366456369,5742825828,829.0
366456369,3830454074,3504.0
366456369,2081880939,1816.0
366456369,2231246173,3158.0
366456369,2233449865,3158.0
366456369,2159586691,1269.0
366456369,411923488,4403.0
366456369,2081881127,3405.0
366456369,925126918,2445.0
366456369,4440176377,3158.0
366456369,411918528,3759.0
366456369,1997154748,4266.0
366456369,2079964847,3405.0
366456369,2028465941,3068.0
366456369,366464065,3504.0
366456369,5740162446,377.0
366456369,4875814748,3255.0
366456369,5045757162,4403.0
366456369,2021899492,696.0
366456369,411925946,3759.0
366456369,3285275354,3759.0
366456369,4597281310,3759.0
366456369,1672907088,1816.0
366456369,5738097219,3030.0
366456369,411926632,3759.0
366456369,5802888801,3052.0
366456369,3342113628,1146.0
366456369,1765166516,5231.0
366456369,366414108,1146.0
366456369,2937728604,1269.0
366456369,5772101044,758.0
366456369,2091954845,3504.0
366456369,1757008359,1703.0
366456369,1833407692,715.0
366456369,5767156750,4403.0
366456369,1769173902,1876.0
366456369,4609087192,755.0
366456369,1628403495,1269.0
366456369,2934006870,4403.0
366456369,4594765218,3017.0
366456369,411925696,4403.0
366456369,366419728,1816.0
366456369,2269043923,3158.0
366456369,4068007613,4403.0
366456369,3887838914,3504.0
366456369,5762755207,3158.0
366456369,2269043922,3158.0
366456369,5764789632,4403.0
366456369,366449378,3158.0
366456369,411926624,3759.0
366456369,3700940984,1844.0
366456369,5783301728,1072.0
366456369,2211007482,1269.0
366456369,1497312735,1947.0
366456369,3758592340,2187.0
366456369,5778688792,5231.0
366456369,5763293916,3158.0
366456369,5772101028,3158.0
366456369,411918857,2792.0
366456369,2084677921,3504.0
366456369,5767341919,3158.0
366456369,366450290,3504.0
366456369,411917829,3158.0
366456369,4202267655,5018.0
366456369,366404948,3504.0
366456369,5006654050,3272.0
366456369,5716917501,3019.0
366456369,5762619761,2256.0
366456369,2296695354,4266.0
366456369,1769173927,1876.0
366456369,5806378066,417.0
366456369,4945688766,2695.0
366456369,366437635,3405.0
366456369,5057828620,3504.0
366456369,1802527565,4460.0
366456369,366460317,3504.0
366456369,366464950,74.0
366456369,4068031141,3465.0
366456369,2022539301,4403.0
366456369,366401737,360.0
366456369,366439908,3504.0
366456369,2212446493,2556.0
366456369,5778360128,2479.0
366456369,2353073491,2256.0
366456369,2072605232,3405.0
366456369,366373003,829.0
366456369,1497312775,2779.0
366456369,3116773942,1146.0
366456369,2034589357,3017.0
366456369,4068017784,1146.0
366456369,6022345185,3504.0
366456369,1835411287,377.0
366456369,1997154284,3759.0
366457722,6205235785,4724.0
366457722,5738097219,3030.0
366457722,925126918,2445.0
366457722,411918528,4914.0
366457722,2079964847,1521.0
366457722,411925946,4914.0
366457722,366464065,4265.0
366457722,5740162446,377.0
366457722,4875814748,1521.0
366457722,411926632,4121.0
366457722,2028465941,3068.0
366457722,5762755207,1521.0
366457722,4613083209,4121.0
366457722,366432328,3921.0
366457722,3830454074,4384.0
366457722,2214122074,1864.0
366457722,2211350099,4914.0
366457722,1540694692,417.0
366457722,3110867005,1146.0
366457722,4646816752,3158.0
366457722,729523364,3158.0
366457722,3771416308,1521.0
366457722,5762711578,4914.0
366457722,3168120093,3158.0
366457722,5778300411,3158.0
366457722,2131959234,4914.0
366457722,3166179577,4121.0
366457722,3242683103,1521.0
366457722,5003306325,5156.0
366457722,5307203576,3068.0
366457722,1769456883,2703.0
366457722,2262762755,4836.0
366457722,1793489511,826.0
366457722,4010973001,3068.0
366457722,366478800,2344.0
366457722,411919193,4121.0
366457722,411918558,2792.0
366457722,5763168797,4914.0
366457722,2942889544,5156.0
366457722,411926498,3068.0
366457722,2077773901,1521.0
366457722,5733301047,3158.0
366457722,5045757162,3504.0
366457722,366449378,1521.0
366457722,1497312735,3158.0
366457722,5738265715,377.0
366457722,366460317,4914.0
366457722,366439908,2359.0
366457722,4650010744,4914.0
366457722,2353073491,2256.0
366457722,3116773942,1146.0
366457722,4068017784,1146.0
366457722,1835411287,377.0
366457722,3385404221,377.0
366457722,366464950,5156.0
366457722,5783301728,1072.0
366457722,3758592340,1521.0
366457722,5763293916,1521.0
366457722,2084677921,5156.0
366457722,5767341919,1521.0
366457722,366450290,5156.0
366457722,4202267655,4914.0
366457722,5006654050,3272.0
366457722,5716917501,1521.0
366457722,5762619761,2256.0
366457722,2021899492,1521.0
366457722,5806378066,417.0
366457722,1997154748,3504.0
366457722,701738629,2479.0
366457722,366403574,3158.0
366457722,3152632052,2359.0
366457722,5778421275,4914.0
366457722,5467207443,4914.0
366457722,411925950,4914.0
366457722,4945643893,4412.0
366457722,4597283194,4914.0
366457722,2036083088,3068.0
366457722,4603175867,3068.0
366457722,411917952,2479.0
366457722,5773400692,1521.0
366457722,366398306,826.0
366457722,411926069,2445.0
366457722,5758130724,4914.0
366457722,737199274,1521.0
366457722,1958801416,1146.0
366457722,676035155,1146.0
366457722,2325332286,1146.0
366457722,676548643,3158.0
366457722,3806810443,1521.0
366457722,5043145855,3638.0
366457722,5802888801,4121.0
366457722,4944096836,3683.0
366457722,1929546274,3402.0
366457722,4944096827,4300.0
366457722,2621185492,1886.0
366457722,1226517290,4914.0
366457722,411919364,3158.0
366457722,2915456724,826.0
366457722,411926201,4914.0
366457722,3167001368,3158.0
366457722,5765007168,1521.0
366457722,2034589362,2445.0
366457722,5797843854,799.0
366457722,366456369,4914.0
366457722,5748108677,3192.0
366457722,5757541611,5156.0
366457722,2408534557,1521.0
366457722,2302073750,3504.0
366457722,696627474,1521.0
366457722,1996654342,4914.0
366457722,4875814765,1521.0
366457722,5758130729,4914.0
366457722,4535195806,4914.0
366457722,1774952214,1521.0
366457722,2156216413,1269.0
366457722,411918853,3158.0
366457722,4944096831,1844.0
366457722,2081355030,2359.0
366457722,366455474,1521.0
366457722,3338165653,4264.0
366457722,5467207473,1521.0
366457722,2934599680,826.0
366457722,411925910,4914.0
366457722,4440176377,2256.0
366457722,2212446493,799.0
366457722,2081881127,1521.0
366457722,1769173902,2445.0
366457722,3342113628,1146.0
366457722,1765166516,4914.0
366457722,5764789632,4914.0
366457722,366414108,1146.0
366457722,411926624,4914.0
366457722,2937728604,1269.0
366457722,4597281310,4914.0
366457722,5057828620,4914.0
366457722,5778360128,2479.0
366457722,4068031141,1146.0
366457722,2022539301,3158.0
366457722,2091954845,5156.0
366457722,366401737,360.0
366457722,1757008359,1703.0
366457722,1997154284,3504.0
366457722,5772101044,758.0
366457722,1833407692,715.0
366457722,3285275354,4914.0
366457722,2209479552,1864.0
366457722,1497312730,1947.0
366457722,4640689702,4914.0
366457722,5893932269,5156.0
366457722,2469697625,4914.0
366457722,411926606,3158.0
366457722,729523405,3158.0
366457722,5307221672,2445.0
366457722,5762825444,1521.0
366457722,1769173809,2445.0
366457722,2030639570,1916.0
366457722,5742463935,1146.0
366457722,2946995066,1146.0
366457722,411926412,4121.0
366457722,3141309629,1521.0
366457722,1996655551,3471.0
366457722,3342113686,1146.0
366457722,4620312299,3504.0
366457722,2072605232,1521.0
366457722,1802527565,799.0
366457722,1497312775,3158.0
366457722,4594765218,4914.0
366457722,2081880939,1521.0
366457722,411925696,3158.0
366457722,366419728,1521.0
366457722,366373003,829.0
366457722,4068007613,3158.0
366457722,3887838914,3504.0
366457722,5742825828,829.0
366457722,1672907088,1521.0
366457722,3168357169,2410.0
366457722,4275271701,3335.0
366457722,2231246173,3158.0
366457722,2233449865,3158.0
366457722,2159586691,3756.0
366457722,366406615,1146.0
366457722,411923488,4914.0
366457722,3178952974,4121.0
366457722,2296695354,4676.0
366457722,2934006870,4914.0
366457722,2269043923,2256.0
366457722,6022345185,4914.0
366457722,3700940984,1844.0
366457722,4609087192,3471.0
366457722,2922948272,5156.0
366457722,5767156750,3158.0
366457722,2211007482,1269.0
366457722,4945688766,1146.0
366457722,1769173927,2445.0
366457722,5778688792,4914.0
366457722,5772101028,3158.0
366457722,366437635,1521.0
366457722,2269043922,2256.0
366457722,411917829,3158.0
366457722,1628403495,1269.0
366457722,2034589357,4914.0
366457722,366404948,4914.0
366457722,411918857,2792.0
366460317,2937728604,1269.0
366460317,5772101044,758.0
366460317,366414108,1146.0
366460317,2091954845,5816.0
366460317,1765166516,3504.0
366460317,1757008359,1703.0
366460317,5740162446,377.0
366460317,1833407692,715.0
366460317,4875814748,3255.0
366460317,366401737,360.0
366460317,4597281310,3504.0
366460317,3285275354,3504.0
366460317,1769173902,2445.0
366460317,5764789632,5816.0
366460317,1997154284,3504.0
366460317,411926624,3504.0
366460317,3342113628,1146.0
366460317,5057828620,5816.0
366460317,1802527565,878.0
366460317,5778360128,2479.0
366460317,4068031141,3158.0
366460317,2022539301,3158.0
366460317,411925946,3504.0
366460317,5762825444,1816.0
366460317,2079964847,3504.0
366460317,1996655551,3471.0
366460317,2072605232,3504.0
366460317,366464065,4265.0
366460317,2028465941,3068.0
366460317,411918528,3504.0
366460317,925126918,2445.0
366460317,5738097219,3030.0
366460317,411926632,3504.0
366460317,5762755207,3158.0
366460317,3110867005,3158.0
366460317,1497312730,1947.0
366460317,4640689702,3504.0
366460317,5893932269,5762.0
366460317,2469697625,3504.0
366460317,411926606,3158.0
366460317,729523405,3158.0
366460317,5307221672,2445.0
366460317,1769173809,2445.0
366460317,4620312299,3504.0
366460317,2030639570,1916.0
366460317,5742463935,2802.0
366460317,2946995066,1146.0
366460317,411926412,3504.0
366460317,3141309629,3158.0
366460317,3342113686,1146.0
366460317,366373003,829.0
366460317,5778421275,3504.0
366460317,2034589357,3504.0
366460317,411917952,2479.0
366460317,5742825828,829.0
366460317,366457722,4914.0
366460317,3168357169,4914.0
366460317,4275271701,3504.0
366460317,4603175867,3068.0
366460317,366406615,1146.0
366460317,2036083088,3068.0
366460317,4597283194,3504.0
366460317,3178952974,3504.0
366460317,2209479552,1864.0
366460317,5738265715,377.0
366460317,4650010744,3504.0
366460317,3338165653,3504.0
366460317,5467207473,1816.0
366460317,2934599680,826.0
366460317,2915456724,826.0
366460317,1996654342,3504.0
366460317,411919364,3158.0
366460317,411926069,2445.0
366460317,411925950,3504.0
366460317,5467207443,3504.0
366460317,3152632052,4914.0
366460317,5773400692,3158.0
366460317,1497312775,3158.0
366460317,366398306,826.0
366460317,2621185492,5816.0
366460317,6022345185,5816.0
366460317,366437635,3504.0
366460317,1769173927,2445.0
366460317,3700940984,1844.0
366460317,2211007482,1269.0
366460317,4945688766,2695.0
366460317,5778688792,5816.0
366460317,5772101028,3158.0
366460317,411918857,2792.0
366460317,411917829,3158.0
366460317,366404948,5816.0
366460317,2922948272,5433.0
366460317,2296695354,3504.0
366460317,2081880939,1816.0
366460317,4944096827,4900.0
366460317,4945643893,4445.0
366460317,5767156750,3158.0
366460317,3806810443,3504.0
366460317,676548643,3158.0
366460317,2325332286,2077.0
366460317,676035155,3158.0
366460317,1958801416,1146.0
366460317,737199274,3158.0
366460317,5758130724,5816.0
366460317,4609087192,3471.0
366460317,2233449865,3158.0
366460317,1628403495,1269.0
366460317,411926201,3504.0
366460317,366403574,3158.0
366460317,4613083209,3504.0
366460317,1226517290,3504.0
366460317,701738629,2479.0
366460317,411926498,3068.0
366460317,5763168797,3504.0
366460317,411918558,2792.0
366460317,411919193,3504.0
366460317,366478800,2344.0
366460317,4010973001,3068.0
366460317,1793489511,826.0
366460317,2262762755,5156.0
366460317,1769456883,2703.0
366460317,5307203576,3068.0
366460317,5003306325,5156.0
366460317,3242683103,3158.0
366460317,2942889544,5762.0
366460317,3166179577,3504.0
366460317,5778300411,3158.0
366460317,3168120093,3158.0
366460317,3167001368,3158.0
366460317,5762711578,3504.0
366460317,5765007168,2187.0
366460317,5797843854,3504.0
366460317,4944096836,4696.0
366460317,1929546274,4338.0
366460317,5043145855,3821.0
366460317,2269043922,3158.0
366460317,5802888801,4312.0
366460317,6205235785,4147.0
366460317,366455474,3158.0
366460317,2081355030,3126.0
366460317,411918853,3158.0
366460317,2156216413,1269.0
366460317,1774952214,1816.0
366460317,4535195806,5816.0
366460317,5758130729,5816.0
366460317,411925910,3504.0
366460317,4875814765,3504.0
366460317,696627474,3158.0
366460317,2302073750,3504.0
366460317,2408534557,696.0
366460317,5757541611,5816.0
366460317,5748108677,3192.0
366460317,366456369,3504.0
366460317,2034589362,2445.0
366460317,3771416308,3504.0
366460317,4944096831,1844.0
366460317,4646816752,5816.0
366460317,3116773942,1146.0
366460317,2353073491,2256.0
366460317,2212446493,3504.0
366460317,366439908,4191.0
366460317,1497312735,3158.0
366460317,366449378,3158.0
366460317,5045757162,3504.0
366460317,1997154748,3504.0
366460317,4440176377,3158.0
366460317,4068017784,1146.0
366460317,2081881127,3504.0
366460317,2159586691,1269.0
366460317,1672907088,1816.0
366460317,3887838914,5816.0
366460317,2934006870,5816.0
366460317,4594765218,3504.0
366460317,411925696,3158.0
366460317,366419728,1816.0
366460317,4068007613,3158.0
366460317,729523364,3158.0
366460317,411923488,5816.0
366460317,1835411287,377.0
366460317,2231246173,3158.0
366460317,5806378066,417.0
366460317,366432328,3504.0
366460317,1540694692,417.0
366460317,2211350099,3504.0
366460317,2214122074,1864.0
366460317,3830454074,5816.0
366460317,2131959234,3504.0
366460317,366464950,2359.0
366460317,2077773901,3504.0
366460317,3385404221,377.0
366460317,5733301047,3158.0
366460317,2021899492,696.0
366460317,5762619761,2256.0
366460317,2269043923,3158.0
366460317,5716917501,3019.0
366460317,5783301728,1072.0
366460317,5006654050,3272.0
366460317,3758592340,2187.0
366460317,5763293916,3158.0
366460317,4202267655,3504.0
366460317,366450290,5156.0
366460317,2084677921,5816.0
366460317,5767341919,3158.0
366464065,2091954845,4265.0
366464065,925126918,2007.0
366464065,411918528,2007.0
366464065,2079964847,4265.0
366464065,2028465941,2007.0
366464065,5740162446,820.0
366464065,4875814748,4265.0
366464065,3285275354,2007.0
366464065,5738097219,2007.0
366464065,4597281310,2007.0
366464065,1769173902,2007.0
366464065,5764789632,2007.0
366464065,411926624,2007.0
366464065,5057828620,2007.0
366464065,1802527565,1746.0
366464065,5778360128,2007.0
366464065,4068031141,1293.0
366464065,2022539301,2007.0
366464065,366401737,2007.0
366464065,411925946,2007.0
366464065,411926632,2007.0
366464065,4640689702,2007.0
366464065,3110867005,403.0
366464065,1765166516,2007.0
366464065,3342113628,1293.0
366464065,2937728604,2007.0
366464065,5762825444,1301.0
366464065,1996655551,3471.0
366464065,1997154284,2007.0
366464065,3141309629,2007.0
366464065,411926412,2007.0
366464065,2946995066,1293.0
366464065,5762755207,2007.0
